Gene stable ID,WikiGene name
ENSMMUG00000022408,ST6GALNAC1
ENSMMUG00000014334,DRD2
ENSMMUG00000019879,DAB2
ENSMMUG00000006840,MEIS2
ENSMMUG00000018015,AREL1
ENSMMUG00000018015,LTBP2
ENSMMUG00000009721,CLDN10
ENSMMUG00000046622,HEXA
ENSMMUG00000021183,ISYNA1
ENSMMUG00000001111,METRNL
ENSMMUG00000048694,PLK5
ENSMMUG00000016266,C16H17orf49
ENSMMUG00000017745,ANGPT1
ENSMMUG00000008048,FEZ1
ENSMMUG00000053242,OPA3
ENSMMUG00000015852,SYNDIG1
ENSMMUG00000006804,LSM12
ENSMMUG00000016752,LYRM1
ENSMMUG00000058025,C13H2orf49
ENSMMUG00000022644,ATP6V0A1
ENSMMUG00000022628,MMD
ENSMMUG00000006256,TARS2
ENSMMUG00000023004,SMC1B
ENSMMUG00000012307,POSTN
ENSMMUG00000001613,TXNL4A
ENSMMUG00000009249,RLIM
ENSMMUG00000047442,GPR174
ENSMMUG00000051929,TPRG1L
ENSMMUG00000032106,PAEP
ENSMMUG00000011523,TAF5
ENSMMUG00000007335,CEP250
ENSMMUG00000012008,PTPRN
ENSMMUG00000015696,KIFC3
ENSMMUG00000006628,RPP30
ENSMMUG00000009475,LYPD6B
ENSMMUG00000014207,WDR61
ENSMMUG00000015032,ACTR3
ENSMMUG00000022123,TSEN54
ENSMMUG00000018465,HSD17B12
ENSMMUG00000011216,MEIS1
ENSMMUG00000010515,ACADL
ENSMMUG00000030906,TMPRSS5
ENSMMUG00000048128,HSBP1L1
ENSMMUG00000021199,COMMD6
ENSMMUG00000019031,GPR4
ENSMMUG00000046449,ANGPTL3
ENSMMUG00000017915,PAEP
ENSMMUG00000019635,ARFGEF2
ENSMMUG00000010087,CCDC60
ENSMMUG00000019605,NSMF
ENSMMUG00000008300,CAND1
ENSMMUG00000006880,CD19
ENSMMUG00000021733,PRICKLE1
ENSMMUG00000011531,CCDC134
ENSMMUG00000008556,ITGAE
ENSMMUG00000008556,NCBP3
ENSMMUG00000001730,AMOTL1
ENSMMUG00000021645,CHST10
ENSMMUG00000022627,HLF
ENSMMUG00000019893,MYL12A
ENSMMUG00000019893,MYL12B
ENSMMUG00000022411,MXRA7
ENSMMUG00000022411,JMJD6
ENSMMUG00000050797,CDR1
ENSMMUG00000013191,INTS6
ENSMMUG00000038492,LYPD6
ENSMMUG00000005971,CYP20A1
ENSMMUG00000021119,TSN
ENSMMUG00000016594,FHL2
ENSMMUG00000005839,DZIP1
ENSMMUG00000021688,AQP6
ENSMMUG00000007058,PDCD11
ENSMMUG00000020539,CCDC9B
ENSMMUG00000006183,ANO5
ENSMMUG00000016850,REEP3
ENSMMUG00000007653,SYT5
ENSMMUG00000013615,SPACA7
ENSMMUG00000054660,RSPO2
ENSMMUG00000029064,CPNE7
ENSMMUG00000003302,DTNA
ENSMMUG00000011968,DHRS7C
ENSMMUG00000022872,LRP3
ENSMMUG00000003560,UCHL3
ENSMMUG00000020510,BBS5
ENSMMUG00000020510,KLHL41
ENSMMUG00000011440,NEXMIF
ENSMMUG00000055875,GNAQ
ENSMMUG00000023772,ZW10
ENSMMUG00000005494,RPL10
ENSMMUG00000059150,TMEM233
ENSMMUG00000014254,TLR7
ENSMMUG00000002339,USP1
ENSMMUG00000005729,GIPC1
ENSMMUG00000013617,TUBGCP3
ENSMMUG00000005633,MMADHC
ENSMMUG00000009014,UQCR
ENSMMUG00000009014,MBD3
ENSMMUG00000000860,GLS2
ENSMMUG00000007303,RPRD2
ENSMMUG00000007730,TPH2
ENSMMUG00000019773,CKAP2L
ENSMMUG00000018089,GSG1L2
ENSMMUG00000014255,TLR8
ENSMMUG00000019860,PRKAB1
ENSMMUG00000023527,RABEP2
ENSMMUG00000007200,N4BP2L2
ENSMMUG00000001228,LLGL2
ENSMMUG00000013107,TRIM32
ENSMMUG00000005291,ARMCX5
ENSMMUG00000018137,MYBL2
ENSMMUG00000007189,VSIG1
ENSMMUG00000019662,LGALS3BP
ENSMMUG00000018984,BAHCC1
ENSMMUG00000020498,ZNF135
ENSMMUG00000050873,DNASE1L1
ENSMMUG00000018090,GLP2R
ENSMMUG00000001707,APBB3
ENSMMUG00000001707,SRA1
ENSMMUG00000011403,TBXA2R
ENSMMUG00000051758,FAM9C
ENSMMUG00000054447,TBX22
ENSMMUG00000016379,KPNA1
ENSMMUG00000017398,PPME1
ENSMMUG00000019976,ATP8B1
ENSMMUG00000012408,DISP2
ENSMMUG00000020746,PRR14L
ENSMMUG00000016913,HTR4
ENSMMUG00000052787,IL1A
ENSMMUG00000003419,BHLHB9
ENSMMUG00000006806,HDAC5
ENSMMUG00000001387,PAK1
ENSMMUG00000030707,NMS
ENSMMUG00000060415,TMEM88B
ENSMMUG00000005086,TGIF1
ENSMMUG00000062104,METTL23
ENSMMUG00000000318,TNS2
ENSMMUG00000054607,MPLKIP
ENSMMUG00000013099,PAPPA
ENSMMUG00000020503,ZSCAN18
ENSMMUG00000013942,ADAMTS20
ENSMMUG00000008875,SLC35F5
ENSMMUG00000021613,CANT1
ENSMMUG00000012310,CFLAR
ENSMMUG00000042546,SNU13
ENSMMUG00000020504,ZNF329
ENSMMUG00000001900,GOLM1
ENSMMUG00000013003,CEP78
ENSMMUG00000053801,VWA1
ENSMMUG00000021204,UPRT
ENSMMUG00000052338,PPP1R26
ENSMMUG00000000844,TTC17
ENSMMUG00000002958,CACNG1
ENSMMUG00000013303,ALDH1A1
ENSMMUG00000013251,XIRP2
ENSMMUG00000032486,KCNG2
ENSMMUG00000020910,NUP54
ENSMMUG00000022412,SRSF2
ENSMMUG00000001799,CCM2
ENSMMUG00000046251,GPRASP1
ENSMMUG00000017906,DNAJB1
ENSMMUG00000002328,PRKCSH
ENSMMUG00000020505,ZNF274
ENSMMUG00000020520,TMEM86B
ENSMMUG00000020520,PPP6R1
ENSMMUG00000012172,PAFAH1B3
ENSMMUG00000016167,PTGER4
ENSMMUG00000051649,CXXC4
ENSMMUG00000017236,ACSF2
ENSMMUG00000009668,TMCO5A
ENSMMUG00000022875,SLC7A10
ENSMMUG00000013655,DNM1L
ENSMMUG00000009970,GPRASP2
ENSMMUG00000022175,PLCZ1
ENSMMUG00000044962,CWC15
ENSMMUG00000060456,FBXO36
ENSMMUG00000006936,GIPR
ENSMMUG00000001312,LMO7
ENSMMUG00000009504,C1QTNF1
ENSMMUG00000002959,HELZ
ENSMMUG00000002214,ADRB2
ENSMMUG00000001856,XRCC6
ENSMMUG00000057245,RAB40AL
ENSMMUG00000008137,PIP5K1C
ENSMMUG00000009050,MBD1
ENSMMUG00000023806,TTC33
ENSMMUG00000023806,PRKAA1
ENSMMUG00000056205,MRPL57
ENSMMUG00000016301,PRPF3
ENSMMUG00000022414,MFSD11
ENSMMUG00000002173,BEX1
ENSMMUG00000044603,ZFP36L1
ENSMMUG00000018944,AQP11
ENSMMUG00000050793,NAGLU
ENSMMUG00000023773,USP28
ENSMMUG00000001163,PDE1A
ENSMMUG00000020548,CYP1D1
ENSMMUG00000019820,SH3TC2
ENSMMUG00000017831,TET2
ENSMMUG00000021611,TECR
ENSMMUG00000014868,OCIAD1
ENSMMUG00000008591,SLC16A14
ENSMMUG00000006937,SNRPD2
ENSMMUG00000031297,CASP10
ENSMMUG00000002810,TOX2
ENSMMUG00000014462,IVD
ENSMMUG00000023003,FAM118A
ENSMMUG00000016221,TMEM74
ENSMMUG00000012054,ACTG1
ENSMMUG00000003049,TEX11
ENSMMUG00000009884,HSD17B1
ENSMMUG00000023376,KDM4D
ENSMMUG00000002182,PISD
ENSMMUG00000016469,PCSK1N
ENSMMUG00000001583,FSCN2
ENSMMUG00000022616,TCEANC
ENSMMUG00000013412,CYB561
ENSMMUG00000007190,ATG4A
ENSMMUG00000012170,TMEM145
ENSMMUG00000018945,CLNS1A
ENSMMUG00000053986,SPRYD4
ENSMMUG00000006940,QPCTL
ENSMMUG00000009372,TTC27
ENSMMUG00000016759,ZP2
ENSMMUG00000045680,IREB2
ENSMMUG00000022521,VWA2
ENSMMUG00000001585,FAAP100
ENSMMUG00000009587,FKBP8
ENSMMUG00000044652,SIGLEC6
ENSMMUG00000044652,LOC719667
ENSMMUG00000050621,RALA
ENSMMUG00000008734,TRHR
ENSMMUG00000000312,ABI2
ENSMMUG00000009017,TCF3
ENSMMUG00000050219,DESI1
ENSMMUG00000014908,SPATA33
ENSMMUG00000053287,CHAD
ENSMMUG00000062948,IL36G
ENSMMUG00000062413,CEBPG
ENSMMUG00000020251,CAMKK1
ENSMMUG00000020907,ART3
ENSMMUG00000007061,CALHM2
ENSMMUG00000007639,SRSF8
ENSMMUG00000004547,TIMM17B
ENSMMUG00000044784,SPRED2
ENSMMUG00000031296,CASP8
ENSMMUG00000019330,RBMS2
ENSMMUG00000022618,RAB9A
ENSMMUG00000019734,ANO1
ENSMMUG00000012197,SP110
ENSMMUG00000003971,CDC42BPG
ENSMMUG00000006128,PEPD
ENSMMUG00000012667,ANXA1
ENSMMUG00000017234,LRRC59
ENSMMUG00000008827,API5
ENSMMUG00000009886,COASY
ENSMMUG00000016560,SKA3
ENSMMUG00000007201,PDS5B
ENSMMUG00000001853,PMM1
ENSMMUG00000005501,ATP6AP1
ENSMMUG00000021775,B3GALT1
ENSMMUG00000023526,SH2B1
ENSMMUG00000021360,FBXO46
ENSMMUG00000023303,MAP2K7
ENSMMUG00000023303,EVI5L
ENSMMUG00000053611,SDF2
ENSMMUG00000014869,OCIAD2
ENSMMUG00000009871,NPAS2
ENSMMUG00000017276,NOL4
ENSMMUG00000058129,CALHM1
ENSMMUG00000016378,WDR5B
ENSMMUG00000062042,ANKS4B
ENSMMUG00000022596,NFATC1
ENSMMUG00000017402,PGM2L1
ENSMMUG00000002838,OSER1
ENSMMUG00000005916,SLC6A11
ENSMMUG00000009394,SESN3
ENSMMUG00000016377,FAM162A
ENSMMUG00000016550,PLEKHA5
ENSMMUG00000005200,PCED1A
ENSMMUG00000017355,RSF1
ENSMMUG00000017726,NRBF2
ENSMMUG00000006215,STK39
ENSMMUG00000016300,MGAT5B
ENSMMUG00000003356,TNC
ENSMMUG00000016764,CRYM
ENSMMUG00000009887,MLX
ENSMMUG00000020928,NIFK
ENSMMUG00000023808,CARD6
ENSMMUG00000019410,OFD1
ENSMMUG00000016321,TPM2
ENSMMUG00000017106,POU6F2
ENSMMUG00000001586,NPLOC4
ENSMMUG00000004150,BEX4
ENSMMUG00000004548,PQBP1
ENSMMUG00000003113,PATJ
ENSMMUG00000004708,SUPT6H
ENSMMUG00000022523,AFAP1L2
ENSMMUG00000006586,S1PR2
ENSMMUG00000002964,HSPBP1
ENSMMUG00000021900,UPK3A
ENSMMUG00000062477,CSDC2
ENSMMUG00000009236,RIC8B
ENSMMUG00000057933,ST3GAL2
ENSMMUG00000006529,ASIC1
ENSMMUG00000017165,BAHD1
ENSMMUG00000014714,CWH43
ENSMMUG00000022668,ZNF319
ENSMMUG00000022668,CNGB1
ENSMMUG00000014932,MEGF8
ENSMMUG00000002965,BRSK1
ENSMMUG00000002181,SFI1
ENSMMUG00000016867,ASB16
ENSMMUG00000023028,RBFOX3
ENSMMUG00000002204,PIGN
ENSMMUG00000028930,TJP3
ENSMMUG00000005502,GDI1
ENSMMUG00000000204,IRAK4
ENSMMUG00000056258,CSTA
ENSMMUG00000012764,ZNF175
ENSMMUG00000001893,IL6ST
ENSMMUG00000064485,UBA52
ENSMMUG00000009873,RPL31
ENSMMUG00000014403,LOC100427524
ENSMMUG00000014403,FCN2
ENSMMUG00000003274,SLC7A3
ENSMMUG00000008914,MYO1G
ENSMMUG00000007067,SH3PXD2A
ENSMMUG00000004553,SLC35A2
ENSMMUG00000009367,BIRC6
ENSMMUG00000004131,KIAA0930
ENSMMUG00000016457,DMWD
ENSMMUG00000016457,DMPK
ENSMMUG00000002504,SPATA2L
ENSMMUG00000014896,ICAM1
ENSMMUG00000021657,ABLIM3
ENSMMUG00000004543,CCDC70
ENSMMUG00000001454,ACO2
ENSMMUG00000012608,ACE
ENSMMUG00000012608,DCAF7
ENSMMUG00000031126,B3GAT3
ENSMMUG00000002263,ACTR2
ENSMMUG00000018287,UQCRC2
ENSMMUG00000014792,FAM76B
ENSMMUG00000010119,AAMDC
ENSMMUG00000011868,PSAT1
ENSMMUG00000006531,SMARCD1
ENSMMUG00000002505,VPS9D1
ENSMMUG00000016520,ATP7B
ENSMMUG00000000314,RAPH1
ENSMMUG00000009988,TMEM59L
ENSMMUG00000006490,ARIH1
ENSMMUG00000021906,SNX12
ENSMMUG00000010416,SAP18
ENSMMUG00000064442,ADO
ENSMMUG00000012332,UBAC2
ENSMMUG00000008260,P2RX1
ENSMMUG00000010042,VPS41
ENSMMUG00000021892,CLEC17A
ENSMMUG00000051588,TMEM263
ENSMMUG00000011722,INTS12
ENSMMUG00000010254,ZNF365
ENSMMUG00000010120,INTS4
ENSMMUG00000000895,ARMC5
ENSMMUG00000012147,COL5A1
ENSMMUG00000001482,CCDC32
ENSMMUG00000005917,SLC6A1
ENSMMUG00000006154,TWF1
ENSMMUG00000009343,ICAM4
ENSMMUG00000022278,MTERF2
ENSMMUG00000004558,OTUD5
ENSMMUG00000022568,FECH
ENSMMUG00000016829,RTKN2
ENSMMUG00000017929,DNPEP
ENSMMUG00000040746,ICAM5
ENSMMUG00000030786,TRPC4
ENSMMUG00000021164,WDFY3
ENSMMUG00000015323,STN1
ENSMMUG00000054773,STT3A
ENSMMUG00000047932,PURB
ENSMMUG00000044080,MRPL54
ENSMMUG00000010427,LCOR
ENSMMUG00000001483,RPUSD2
ENSMMUG00000008263,ATP2A3
ENSMMUG00000022005,ZBTB14
ENSMMUG00000017503,SDAD1
ENSMMUG00000021808,CRY1
ENSMMUG00000001725,SLC35A4
ENSMMUG00000007235,COL4A5
ENSMMUG00000022669,USB1
ENSMMUG00000018932,ADGRE2
ENSMMUG00000014796,CEP57
ENSMMUG00000048910,KNL1
ENSMMUG00000014451,ASXL3
ENSMMUG00000021290,COL5A2
ENSMMUG00000032410,RPS24
ENSMMUG00000032429,FOXO4
ENSMMUG00000021792,ATP9B
ENSMMUG00000004132,NUP50
ENSMMUG00000056802,RAX2
ENSMMUG00000032428,CXHXorf65
ENSMMUG00000004559,KCND1
ENSMMUG00000000424,ARID5B
ENSMMUG00000030597,MAP4K2
ENSMMUG00000014032,PRR36
ENSMMUG00000013685,BBS4
ENSMMUG00000003303,TUFM
ENSMMUG00000012248,UBXN4
ENSMMUG00000049618,HMGN5
ENSMMUG00000018811,GSTCD
ENSMMUG00000061636,OXLD1
ENSMMUG00000019332,BAZ2A
ENSMMUG00000007052,MMP15
ENSMMUG00000018288,PDZD9
ENSMMUG00000008831,CCDC137
ENSMMUG00000012338,GPR183
ENSMMUG00000050672,NDUFC2
ENSMMUG00000005424,LRRC8E
ENSMMUG00000023218,ONECUT2
ENSMMUG00000018141,STRADB
ENSMMUG00000002132,PSMD12
ENSMMUG00000000205,TMEM117
ENSMMUG00000021629,LENG8
ENSMMUG00000010007,CD14
ENSMMUG00000010796,MOSMO
ENSMMUG00000022524,ABLIM1
ENSMMUG00000017795,IL2RG
ENSMMUG00000002506,ZNF276
ENSMMUG00000008887,FCF1
ENSMMUG00000056308,HRH1
ENSMMUG00000001917,MATK
ENSMMUG00000010428,SLIT1
ENSMMUG00000016110,ST8SIA3
ENSMMUG00000016797,LOC100429346
ENSMMUG00000016797,TUBG1
ENSMMUG00000016471,LIMA1
ENSMMUG00000016471,CERS5
ENSMMUG00000045918,RAD1
ENSMMUG00000019556,TM9SF2
ENSMMUG00000004328,CCDC178
ENSMMUG00000022994,SEC14L1
ENSMMUG00000018246,TMCO6
ENSMMUG00000007079,HTR3B
ENSMMUG00000005507,PLXNA3
ENSMMUG00000007499,CLASP1
ENSMMUG00000001459,POLR3H
ENSMMUG00000021804,ATG7
ENSMMUG00000018110,MTA2
ENSMMUG00000015891,CFAP20
ENSMMUG00000001689,SH3BGRL
ENSMMUG00000011309,ADPGK
ENSMMUG00000012250,LCT
ENSMMUG00000016323,ARHGEF39
ENSMMUG00000064204,KLHL26
ENSMMUG00000000329,SPRYD3
ENSMMUG00000002702,FREM2
ENSMMUG00000020059,GRIPAP1
ENSMMUG00000017472,ALG8
ENSMMUG00000019006,LATS2
ENSMMUG00000005183,KCNH6
ENSMMUG00000040210,NLGN4Y
ENSMMUG00000016638,PPIA
ENSMMUG00000007080,HTR3A
ENSMMUG00000023428,NPNT
ENSMMUG00000065330,PHF5A
ENSMMUG00000028715,TMEM238
ENSMMUG00000014897,ICAM3
ENSMMUG00000014897,RAVER1
ENSMMUG00000004579,RAD51
ENSMMUG00000012916,WDR7
ENSMMUG00000004255,YLPM1
ENSMMUG00000015901,RPL28
ENSMMUG00000009414,SUN5
ENSMMUG00000017279,NELL2
ENSMMUG00000006509,CRTC1
ENSMMUG00000008833,HGS
ENSMMUG00000014801,MTMR2
ENSMMUG00000020617,ZNF653
ENSMMUG00000038794,BRIX1
ENSMMUG00000009055,NELL1
ENSMMUG00000010740,PSMA4
ENSMMUG00000002554,TOB2
ENSMMUG00000056796,NDUFA2
ENSMMUG00000015324,SLK
ENSMMUG00000015892,CSNK2A2
ENSMMUG00000029067,FANCA
ENSMMUG00000000897,SLC5A2
ENSMMUG00000013152,CABCOCO1
ENSMMUG00000014812,ACRV1
ENSMMUG00000057214,CD28
ENSMMUG00000006542,TIMM44
ENSMMUG00000017486,MCM6
ENSMMUG00000016507,UBE2S
ENSMMUG00000063329,SIT1
ENSMMUG00000052952,KCNE3
ENSMMUG00000010008,IK
ENSMMUG00000005221,TEF
ENSMMUG00000010673,LRRC75B
ENSMMUG00000019180,ZZEF1
ENSMMUG00000002652,ZMIZ2
ENSMMUG00000021660,AFAP1L1
ENSMMUG00000000306,RMDN3
ENSMMUG00000013094,LIPT2
ENSMMUG00000007085,ZBTB16
ENSMMUG00000003298,ATXN2L
ENSMMUG00000010738,HYKK
ENSMMUG00000010743,CHRNA5
ENSMMUG00000016318,CD72
ENSMMUG00000015540,BTBD11
ENSMMUG00000000446,DNAJC21
ENSMMUG00000014529,TMEM26
ENSMMUG00000015814,FMR1
ENSMMUG00000000264,SNRPD3
ENSMMUG00000006086,PLEKHH3
ENSMMUG00000006511,COMP
ENSMMUG00000005219,ZC3H7B
ENSMMUG00000040500,DNAJC3
ENSMMUG00000017797,MED12
ENSMMUG00000010614,CCL25
ENSMMUG00000004710,PROCA1
ENSMMUG00000016751,MAP3K3
ENSMMUG00000003110,TYK2
ENSMMUG00000023555,GABRG3
ENSMMUG00000047189,ARHGAP19
ENSMMUG00000008751,PHF8
ENSMMUG00000002368,CCND1
ENSMMUG00000016316,TESK1
ENSMMUG00000017501,NAAA
ENSMMUG00000003558,CLYBL
ENSMMUG00000007541,CHRNB4
ENSMMUG00000007433,RPL6
ENSMMUG00000022606,SF1
ENSMMUG00000020653,ZNF333
ENSMMUG00000007086,NNMT
ENSMMUG00000007293,RAB34
ENSMMUG00000051123,IGFBP6
ENSMMUG00000023554,GABRA5
ENSMMUG00000002648,ICOS
ENSMMUG00000000263,GUCD1
ENSMMUG00000043509,CERS6
ENSMMUG00000006090,CCR10
ENSMMUG00000012270,RBM7
ENSMMUG00000020339,SOAT2
ENSMMUG00000006590,RSPH6A
ENSMMUG00000009424,CLEC18A
ENSMMUG00000002414,NOL11
ENSMMUG00000015716,PPEF2
ENSMMUG00000032427,NLGN3
ENSMMUG00000013253,PTPN11
ENSMMUG00000020644,CHRDL2
ENSMMUG00000006091,CNTNAP1
ENSMMUG00000018010,RPL23A
ENSMMUG00000018010,LOC706606
ENSMMUG00000016314,FAM166B
ENSMMUG00000002257,POLR3E
ENSMMUG00000014814,PARD3B
ENSMMUG00000009015,SLC10A3
ENSMMUG00000009015,UBL4A
ENSMMUG00000002549,TREH
ENSMMUG00000054030,CLTRN
ENSMMUG00000006301,AGXT2
ENSMMUG00000015428,SYMPK
ENSMMUG00000023286,UPF1
ENSMMUG00000051681,RTL6
ENSMMUG00000021663,PCYOX1L
ENSMMUG00000012269,REXO2
ENSMMUG00000021806,VGLL4
ENSMMUG00000029062,SPIRE2
ENSMMUG00000013371,XPO4
ENSMMUG00000045017,KDM5D
ENSMMUG00000039943,ADCY9
ENSMMUG00000051793,GABRB3
ENSMMUG00000005842,UGGT2
ENSMMUG00000002113,NHLRC3
ENSMMUG00000022301,AHNAK
ENSMMUG00000046417,CBX2
ENSMMUG00000014821,ZIC5
ENSMMUG00000005014,SSC5D
ENSMMUG00000020511,FASTKD1
ENSMMUG00000015153,CSAD
ENSMMUG00000011811,ANO6
ENSMMUG00000008190,KLHL14
ENSMMUG00000001027,ATP5F1B
ENSMMUG00000010716,ADAMTS7
ENSMMUG00000019968,NOSTRIN
ENSMMUG00000017131,XYLT1
ENSMMUG00000021835,USO1
ENSMMUG00000014052,CA5B
ENSMMUG00000009734,BPTF
ENSMMUG00000021039,XRRA1
ENSMMUG00000041998,RNF152
ENSMMUG00000004260,DLST
ENSMMUG00000000669,GJB1
ENSMMUG00000004968,SNED1
ENSMMUG00000021666,IL17B
ENSMMUG00000014166,RANGAP1
ENSMMUG00000019099,DRG1
ENSMMUG00000017473,KCTD21
ENSMMUG00000014806,MAML2
ENSMMUG00000017964,MREG
ENSMMUG00000031123,SCGB1A1
ENSMMUG00000001735,SLC1A6
ENSMMUG00000000262,UPB1
ENSMMUG00000004926,TCF25
ENSMMUG00000004457,SLC25A10
ENSMMUG00000017476,USP35
ENSMMUG00000004493,PCCA
ENSMMUG00000015550,PRDM4
ENSMMUG00000016417,CBX8
ENSMMUG00000001713,CDH20
ENSMMUG00000010685,SPCS2
ENSMMUG00000023020,GAREM1
ENSMMUG00000062039,C7H15orf62
ENSMMUG00000012915,TXNL1
ENSMMUG00000007999,CCDC82
ENSMMUG00000013831,ASRGL1
ENSMMUG00000013911,PATZ1
ENSMMUG00000009012,FAM3A
ENSMMUG00000017569,DDX3X
ENSMMUG00000017477,GAB2
ENSMMUG00000022035,CDR2
ENSMMUG00000020052,NRP2
ENSMMUG00000030511,FRAT1
ENSMMUG00000001758,CSNK1A1
ENSMMUG00000013654,YARS2
ENSMMUG00000019633,FRAT2
ENSMMUG00000006302,PRLR
ENSMMUG00000055350,TMEM200C
ENSMMUG00000014055,AP1S2
ENSMMUG00000013160,DNAJC17
ENSMMUG00000060210,KCTD12
ENSMMUG00000002107,STOML3
ENSMMUG00000005246,ZNF740
ENSMMUG00000000667,ZMYM3
ENSMMUG00000011178,CERS4
ENSMMUG00000008172,LARP4
ENSMMUG00000015438,FOXA3
ENSMMUG00000014203,PARVG
ENSMMUG00000016302,L3MBTL4
ENSMMUG00000011918,CXCR4
ENSMMUG00000016614,ZNF579
ENSMMUG00000016418,CBX4
ENSMMUG00000014165,CHADL
ENSMMUG00000019634,RRP12
ENSMMUG00000004649,NARS2
ENSMMUG00000041301,TNFSF8
ENSMMUG00000021407,TRAF4
ENSMMUG00000013872,METTL9
ENSMMUG00000003821,JRKL
ENSMMUG00000017938,GMPPA
ENSMMUG00000021628,CADM1
ENSMMUG00000023019,MEP1B
ENSMMUG00000008516,ADORA2A
ENSMMUG00000008516,SPECC1L
ENSMMUG00000006773,FIZ1
ENSMMUG00000013758,CCDC105
ENSMMUG00000002153,G3BP2
ENSMMUG00000002109,PROSER1
ENSMMUG00000053869,TMEM169
ENSMMUG00000014164,L3MBTL2
ENSMMUG00000009126,SLCO2B1
ENSMMUG00000039195,ATCAY
ENSMMUG00000015759,AIMP1
ENSMMUG00000005245,ITGB7
ENSMMUG00000016755,LIMD2
ENSMMUG00000011080,WDR75
ENSMMUG00000021458,FBXL3
ENSMMUG00000006774,ZNF524
ENSMMUG00000023688,GRPR
ENSMMUG00000000391,DEF8
ENSMMUG00000020840,TBC1D16
ENSMMUG00000012849,RNF138
ENSMMUG00000012892,TNFSF15
ENSMMUG00000017081,THSD7B
ENSMMUG00000023147,PDPR
ENSMMUG00000047132,GIMD1
ENSMMUG00000001724,PPP1R14D
ENSMMUG00000010712,SYT10
ENSMMUG00000007726,SYDE1
ENSMMUG00000004494,GGACT
ENSMMUG00000008741,CCDC61
ENSMMUG00000021408,FAM222B
ENSMMUG00000042657,CYB5D2
ENSMMUG00000004804,ZNF784
ENSMMUG00000004420,INCENP
ENSMMUG00000023227,CDKL2
ENSMMUG00000004263,RPS6KL1
ENSMMUG00000003111,CDC37
ENSMMUG00000022017,RARG
ENSMMUG00000013876,IGSF6
ENSMMUG00000044990,SFR1
ENSMMUG00000004797,CTPS2
ENSMMUG00000017277,IKBKG
ENSMMUG00000016695,NDUFA7
ENSMMUG00000016695,CD320
ENSMMUG00000000481,TMTC4
ENSMMUG00000016757,STRADA
ENSMMUG00000017714,ARHGEF37
ENSMMUG00000004808,CCDC106
ENSMMUG00000029263,PKD1
ENSMMUG00000000256,GCGR
ENSMMUG00000008760,FAM120C
ENSMMUG00000009589,GAA
ENSMMUG00000023291,COPE
ENSMMUG00000041316,TMEM268
ENSMMUG00000022020,MFSD5
ENSMMUG00000004483,HARS2
ENSMMUG00000007729,ILVBL
ENSMMUG00000028895,RPS28
ENSMMUG00000001473,CNN1
ENSMMUG00000003506,SLC40A1
ENSMMUG00000064405,MYH1
ENSMMUG00000064405,MYH3
ENSMMUG00000064405,MYH2
ENSMMUG00000064405,LOC717865
ENSMMUG00000018006,TRAPPC8
ENSMMUG00000004798,S100G
ENSMMUG00000000401,GAS8
ENSMMUG00000013666,CPNE8
ENSMMUG00000019184,ANKFY1
ENSMMUG00000009180,THAP6
ENSMMUG00000004805,ZNF581
ENSMMUG00000022604,PYGM
ENSMMUG00000002909,PGF
ENSMMUG00000008742,PGLYRP1
ENSMMUG00000019363,SYAP1
ENSMMUG00000006835,MTERF4
ENSMMUG00000049051,ATP6V1G1
ENSMMUG00000011862,FAM214B
ENSMMUG00000002150,RAMP2
ENSMMUG00000005433,WNK3
ENSMMUG00000041352,IGFL4
ENSMMUG00000014506,ARHGAP28
ENSMMUG00000009243,PPP1R27
ENSMMUG00000013242,CHPF
ENSMMUG00000058743,RHOV
ENSMMUG00000009177,RCHY1
ENSMMUG00000006918,HNMT
ENSMMUG00000006918,LOC703857
ENSMMUG00000013199,GUCY2F
ENSMMUG00000004955,SHOX
ENSMMUG00000000698,ANGPTL4
ENSMMUG00000004810,U2AF2
ENSMMUG00000015448,PARVB
ENSMMUG00000014539,VPS18
ENSMMUG00000002843,RAB26
ENSMMUG00000002149,VPS25
ENSMMUG00000020960,CPNE1
ENSMMUG00000020960,RBM12
ENSMMUG00000015190,GAB3
ENSMMUG00000020027,PGAM1
ENSMMUG00000009242,P4HB
ENSMMUG00000013241,TMEM198
ENSMMUG00000016237,TXLNG
ENSMMUG00000015856,NALCN
ENSMMUG00000009949,ARHGDIA
ENSMMUG00000016122,PDE4A
ENSMMUG00000009729,ANKRD55
ENSMMUG00000063091,NXT2
ENSMMUG00000021724,NUP214
ENSMMUG00000009793,CAB39
ENSMMUG00000021459,MYCBP2
ENSMMUG00000023494,TFE3
ENSMMUG00000012523,FLOT2
ENSMMUG00000016616,WNK4
ENSMMUG00000019539,SMARCAL1
ENSMMUG00000014310,ASNSD1
ENSMMUG00000038824,RPS4Y2
ENSMMUG00000000215,HIF3A
ENSMMUG00000010225,RAB11B
ENSMMUG00000012884,ALYREF
ENSMMUG00000007481,OBSL1
ENSMMUG00000005768,DKC1
ENSMMUG00000021553,DHRS13
ENSMMUG00000016674,B4GALT6
ENSMMUG00000012612,TSR2
ENSMMUG00000000226,GLG1
ENSMMUG00000020029,ZDHHC16
ENSMMUG00000004188,ACSL4
ENSMMUG00000005218,KEAP1
ENSMMUG00000055714,BTC
ENSMMUG00000016238,RBBP7
